Part,IBIS File,IBIS Component,IBIS Model,Model Type,Corner,Mode,Vmeas R,Vmeas R Value,Vmeas F,Vmeas F Value,AC Overshoot Time,AC Overshoot Time Value,Slew Time Max,Slew Time Max Value,Overshoot High,Overshoot High Value,AC Overshoot High,AC Overshoot High Value,Vin AC High,Vin AC High Value,Vin DC High,Vin DC High Value,Ringback High,Ringback High Value,VinMeas R High,VinMeas R High Value,VinMeas F High,VinMeas F High Value,VinMeas R Low,VinMeas R Low Value,VinMeas F Low,VinMeas F Low Value,VinVref,VinVref Value,Ringback Low,Ringback Low Value,Vin DC Low,Vin DC Low Value,Vin AC Low,Vin AC Low Value,AC Overshoot Low,AC Overshoot Low Value,Overshoot Low,Overshoot Low Value,VCM Min,VCM Min Value,VCM Max,VCM Max Value
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_cio_r50c,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_cio_r50c,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_cio_r50c,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d4,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d4,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d4,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d6,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d6,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d6,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d8,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d8,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d8,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d10,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d10,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d10,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d12,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d12,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_d12,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_r50,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_r50,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rrio_r50,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d4,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d4,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d4,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d6,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d6,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d6,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d8,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d8,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d8,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d10,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d10,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d10,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d12,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d12,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_d12,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_r50,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_r50,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c1_rtio_r50,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d16,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d16,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d16,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d18,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d18,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d18,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d20,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d20,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_d20,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25c,I/O,FF,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25c,I/O,TT,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18c2_cio_r25c,I/O,SS,,Vmeas,.83,Vmeas,.83,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18_cin,Input,FF,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18_cin,Input,TT,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18_cin,Input,SS,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18_cin_g50c,Input,FF,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_hstl18_cin_g50c,Input,TT,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinH,1.,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,.9,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
